match_date,match_time,match_id,hometeam,awayteam,bet_name,probability,odds,
2025-09-13,19:30:00,2287931,Ath. Bilbao,Alaves,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",62,"1,68",
2025-09-13,16:00:00,2286067,Pescara C.,Venezia,Toplam Gol Tek/Çift :: Tek,62,"1,71",
2025-09-13,18:00:00,2285685,Wolfsberger,Salzburg,Toplam Gol Tek/Çift :: Tek,62,"1,7",
2025-09-13,14:30:00,2285194,Oxford Utd.,Leicester,Toplam Gol Tek/Çift :: Tek,62,"1,71",
2025-09-13,20:30:00,2285760,Sampdoria,Cesena,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,62,"1,71",
2025-09-13,16:00:00,2284895,Degerfors,Mjallby,Toplam Gol Tek/Çift :: Tek,62,"1,71",
2025-09-13,02:30:00,2372577,Dep. Calera,Everton DV,Karşılıklı Gol :: KG Var,62,"1,68",
2025-09-13,01:00:00,2332770,Club 2 De Mayo De Pe,Guarani Asuncion,Karşılıklı Gol :: KG Var,62,"1,64",
2025-09-14,18:15:00,2288683,PSG,Lens,"Ev Sahibi Gol Alt/Üst :: Ev 2,5 Alt",62,"1,65",
2025-09-14,21:00:00,2288587,York 9 FC,Atletico Ottawa,Toplam Gol Tek/Çift :: Tek,62,"1,68",
2025-09-14,18:00:00,2352374,Club Africain,CS Sfaxien,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",62,"1,66",
2025-09-14,17:00:00,2287889,Baltika,Zenit,Toplam Gol Tek/Çift :: Tek,62,"1,71",
2025-09-14,19:00:00,2288519,SC Covilha,CD Mafra,Karşılıklı Gol :: KG Var,62,"1,64",
2025-09-14,17:00:00,2288077,Cercle Brugge,Charleroi,"Toplam Gol Alt/Üst :: 2,5 Üst",62,"1,64",
2025-09-15,01:00:00,2285632,Carabobo FC,Caracas,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",62,"1,64",
2025-09-12,20:30:00,2282608,IF Boljan Falkenberg,Lindome,Toplam Gol Tek/Çift :: Tek,61,"1,66",
2025-09-12,19:15:00,2341798,Floriana,Gzira United,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 0,5 Üst",61,"1,64",
2025-09-12,18:00:00,2255710,Itt. Tanger,Hassania A,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,61,"1,65",
2025-09-12,21:00:00,2282579,Eindhoven,ADO Den Haag,Toplam Gol Tek/Çift :: Tek,61,"1,66",
2025-09-12,22:15:00,2288274,Benfica,Santa Clara,Toplam Gol Tek/Çift :: Çift,61,"1,67",
2025-09-12,21:00:00,2282402,Maastricht,Cambuur,Toplam Gol Tek/Çift :: Tek,61,"1,66",
2025-09-12,21:00:00,2285902,U. Cluj,Rapid 1923,Toplam Gol Tek/Çift :: Tek,61,"1,7",
2025-09-13,17:00:00,2285994,Sogndal,Lillestrom,Toplam Gol Tek/Çift :: Tek,61,"1,66",
2025-09-13,16:00:00,2357656,Ols Oulu,KuPS Akatemia,"Ev Sahibi Gol Alt/Üst :: Ev 2,5 Alt",61,"1,65",
2025-09-13,14:30:00,2285366,Colwyn Bay,Haverfordwest,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",61,"1,65",
2025-09-13,14:00:00,2288536,HB Koege,Horsens,Toplam Gol Tek/Çift :: Tek,61,"1,64",
2025-09-13,19:45:00,2285306,NEC Nijmegen,PSV,"İlk Yarı Gol Alt/Üst :: İY 1,5 Alt",61,"1,68",
2025-09-13,19:30:00,2284994,Bayern Münih,Hamburg,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 1,5 Alt",61,"1,67",
2025-09-13,17:15:00,2288908,R. Sociedad,Real Madrid,Toplam Gol Tek/Çift :: Tek,61,"1,7",
2025-09-13,21:00:00,2285647,Austria Wien II,First Vienna,Toplam Gol Tek/Çift :: Tek,61,"1,68",
2025-09-13,22:00:00,2285160,Brentford,Chelsea,Toplam Gol Tek/Çift :: Tek,61,"1,71",
2025-09-13,03:15:00,2288382,New Old Boys,Atl. Tucuman,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,61,"1,73",
2025-09-13,22:00:00,2288883,R. Valladolid,Almeria,"Toplam Gol Alt/Üst :: 2,5 Üst",61,"1,66",
2025-09-13,17:30:00,2339660,Shams Azar,Paykan,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,61,"1,7",
2025-09-13,16:30:00,2285247,Union Berlin,Hoffenheim,"Toplam Gol Alt/Üst :: 2,5 Üst",61,"1,64",
2025-09-13,19:00:00,2352321,Seinöjoen,Helsinki,Toplam Gol Tek/Çift :: Tek,61,"1,71",
2025-09-13,19:00:00,2285002,Thun,Basel,Toplam Gol Tek/Çift :: Tek,61,"1,72",
2025-09-13,17:00:00,2285389,Portadown,Coleraine,Toplam Gol Tek/Çift :: Tek,61,"1,64",
2025-09-14,19:00:00,2287883,Navalcarnero,Rayo Vallecano B,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 0,5 Üst",61,"1,64",
2025-09-14,05:00:00,2288927,Monterey Bay FC,Hartford Ath,Toplam Gol Tek/Çift :: Tek,61,"1,65",
2025-09-14,02:30:00,2288907,Aurora,Strongest,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",61,"1,71",
2025-09-14,21:30:00,2285508,Ofi Crete,PAOK,Toplam Gol Tek/Çift :: Tek,61,"1,68",
2025-09-14,20:15:00,2287905,Haugesund,Rosenborg,Toplam Gol Tek/Çift :: Tek,61,"1,69",
2025-09-14,21:00:00,2287819,Instituto,Argentinos J.,Deplasman Herhangi Bir Yarıyı Kazanır :: Evet,61,"1,75",
2025-09-14,19:00:00,2287948,Fredrikstad FK II,Stabaek II,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",61,"1,7",
2025-09-14,19:30:00,2270596,Nueva Chicago,Gimnasia Y Esgrima J,Toplam Gol Tek/Çift :: Tek,61,"1,69",
2025-09-14,15:00:00,2288015,Djurgarden,Hammarby,"Toplam Gol Alt/Üst :: 2,5 Üst",61,"1,66",
2025-09-14,23:30:00,2288079,Rosario C.,Boca Juniors,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,61,"1,84",
2025-09-14,16:00:00,2287975,Maritimo,Vizela,Toplam Gol Tek/Çift :: Tek,61,"1,68",
2025-09-14,13:30:00,2287871,Roma,Torino,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",61,"1,64",
2025-09-14,18:15:00,2287869,Sudtirol,Palermo,Toplam Gol Tek/Çift :: Tek,61,"1,76",
2025-09-14,13:00:00,2289057,Ulsan Citizen,Busan FC,Karşılıklı Gol :: KG Var,61,"1,64",
2025-09-14,13:00:00,2288643,Atl. Madrid B,Real Murcia,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,61,"1,64",
2025-09-12,03:30:00,2302870,Botafogo,Vasco Da Gama,"Toplam Gol Alt/Üst :: 2,5 Üst",60,"1,84",
2025-09-12,13:00:00,2372534,Machida Zelvia,Yokohama,"Toplam Gol Alt/Üst :: 2,5 Üst",60,"1,87",
2025-09-12,21:30:00,2372559,Acd Ospitaletto,Pergolettese,Toplam Gol Tek/Çift :: Tek,60,"1,69",
2025-09-13,22:05:00,2288856,Auxerre,Monaco,Toplam Gol Tek/Çift :: Tek,60,"1,7",
2025-09-13,21:45:00,2286035,La Louviere,Club Brugge,Toplam Gol Tek/Çift :: Tek,60,"1,69",
2025-09-13,16:00:00,2285447,Mont. Tuscia,Ravenna,Toplam Gol Tek/Çift :: Tek,60,"1,68",
2025-09-13,17:00:00,2352247,Gnistan,Inter Turku,Toplam Gol Tek/Çift :: Tek,60,"1,71",
2025-09-13,19:00:00,2285162,Juventus,Inter,Deplasman Herhangi Bir Yarıyı Kazanır :: Evet,60,"1,68",
2025-09-13,13:00:00,2285030,Niigata,Shimizu,"Toplam Gol Alt/Üst :: 2,5 Üst",60,"1,71",
2025-09-13,12:30:00,2285305,Ventforet Kofu,Sagan Tosu,Toplam Gol Tek/Çift :: Tek,60,"1,68",
2025-09-13,22:30:00,2288891,Famalicao,Sporting CP,Toplam Gol Tek/Çift :: Tek,60,"1,69",
2025-09-13,17:00:00,2285507,Chesterfield,MK Dons,"Toplam Gol Alt/Üst :: 2,5 Üst",60,"1,67",
2025-09-13,16:30:00,2284727,Heidenheim,B.Dortmund,Toplam Gol Tek/Çift :: Tek,60,"1,7",
2025-09-13,16:00:00,2288826,Brondby,Kopenhag,Toplam Gol Tek/Çift :: Tek,60,"1,74",
2025-09-13,17:30:00,2284731,Ajax,Zwolle,İlk Yarı Gol Tek/Çift :: İY Tek,60,"1,74",
2025-09-13,19:30:00,2285798,West Ham,Tottenham,Toplam Gol Tek/Çift :: Tek,60,"1,73",
2025-09-14,17:30:00,2288558,Estrela Amadora,V.Guimaraes,Toplam Gol Tek/Çift :: Tek,60,"1,71",
2025-09-14,17:00:00,2288420,Kayserispor,Göztepe,Toplam Gol Tek/Çift :: Tek,60,"1,77",
2025-09-14,15:00:00,2288752,Viborg,Aarhus,Toplam Gol Tek/Çift :: Tek,60,"1,72",
2025-09-14,22:00:00,2288066,Juventude,Flamengo,Toplam Gol Tek/Çift :: Tek,60,"1,69",
2025-09-14,17:00:00,2288958,Nordsjælland,Midtjylland,Toplam Gol Tek/Çift :: Tek,60,"1,73",
2025-09-14,17:30:00,2288410,Elfsborg,Malmö,Toplam Gol Tek/Çift :: Tek,60,"1,73",
2025-09-14,21:00:00,2288048,At Malagueno,UD Almeria B,Karşılıklı Gol :: KG Var,60,"1,71",
2025-09-15,17:00:00,2332776,Ufa,Ural,Toplam Gol Tek/Çift :: Tek,60,"1,67",
2025-09-12,20:00:00,2282365,Regensburg,Weiss Essen,Toplam Gol Tek/Çift :: Tek,59,"1,71",
2025-09-12,20:30:00,2372547,Dijon,Villefranche,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"1,84",
2025-09-12,21:30:00,2372558,Avellino,Monza,Toplam Gol Tek/Çift :: Tek,59,"1,73",
2025-09-12,18:30:00,2339620,GOL Gohar,Sepehan,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,59,"1,83",
2025-09-12,20:00:00,2255668,Olympique Dcheira,RSB Berkane,Toplam Gol Tek/Çift :: Tek,59,"1,73",
2025-09-13,01:00:00,2372575,Volta Redonda,Criciuma,Karşılıklı Gol :: KG Var,59,"1,84",
2025-09-13,17:00:00,2285460,Arbroath,Dunfermline Athletic,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"1,81",
2025-09-13,19:30:00,2288108,Huesca,Malaga,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"2,45",
2025-09-13,17:00:00,2284847,Ir Reykjavik,F. Reykjavik,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",59,"1,73",
2025-09-13,17:00:00,2288502,Samsunspor,Antalyaspor,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"1,88",
2025-09-13,20:00:00,2285412,Atromitos,Aris ,Toplam Gol Tek/Çift :: Tek,59,"1,7",
2025-09-13,17:00:00,2286173,Falkirk,ST Mirren,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"1,74",
2025-09-13,17:00:00,2286124,Zulte Waregem,OH Leuven,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"1,73",
2025-09-13,17:00:00,2286159,Queen's Park,G. Morton,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"1,71",
2025-09-13,12:00:00,2285878,Fukuoka,C. Osaka,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"1,81",
2025-09-13,14:30:00,2284914,Northampton,Blackpool,Karşılıklı Gol :: KG Var,59,"1,71",
2025-09-13,16:00:00,2284829,Fastav Zlin,Dukla Prag,Karşılıklı Gol :: KG Var,59,"1,77",
2025-09-13,17:00:00,2286109,Swansea,Hull City,Karşılıklı Gol :: KG Var,59,"1,71",
2025-09-13,14:30:00,2285180,Accrington,Colchester,Karşılıklı Gol :: KG Var,59,"1,71",
2025-09-13,17:15:00,2288650,Cadiz,Eibar,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"2,29",
2025-09-13,17:00:00,2285855,Dundee,Motherwell,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"1,82",
2025-09-13,17:00:00,2285458,Stoke City,Birmingham,Toplam Gol Tek/Çift :: Tek,59,"1,73",
2025-09-13,13:00:00,2286143,Gamba Osaka,Urawa Red,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"1,71",
2025-09-13,21:45:00,2285167,Fiorentina,Napoli,Toplam Gol Tek/Çift :: Tek,59,"1,75",
2025-09-13,04:00:00,2285586,CF Correcaminos,Tampico Madero,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",59,"1,73",
2025-09-14,23:30:00,2288562,Sao Paulo,Botafogo,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"2,32",
2025-09-14,01:00:00,2288561,Estudiantes,River Plate,Toplam Gol Tek/Çift :: Tek,59,"1,72",
2025-09-14,14:30:00,2289084,Balestier,Lion C. Sailors,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Alt",59,"1,72",
2025-09-14,20:30:00,2288975,1860 Münih,TSV Havelse,İlk Yarı Gol Tek/Çift :: İY Tek,59,"1,75",
2025-09-14,00:10:00,2285542,Alianza Valledupar,Millonarios,Karşılıklı Gol :: KG Var,59,"1,77",
2025-09-14,18:00:00,2288063,KFUM Oslo,Viking,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"1,7",
2025-09-14,03:15:00,2288080,Sarmiento,Aldosivi,Karşılıklı Gol :: KG Var,59,"2,14",
2025-09-15,19:00:00,2291338,Dinamo Brest,Neman Grodno,Toplam Gol Tek/Çift :: Tek,59,"1,7",
2025-09-15,12:00:00,2291364,Ryukyu,Zweigen Kanazawa,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",59,"1,71",
2025-09-15,20:00:00,2289077,Erzurumspor,Sakaryaspor,"Toplam Gol Alt/Üst :: 2,5 Üst",59,"1,82",
2025-09-12,17:30:00,2339612,Tractor FC,Aluminium Arak,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",58,"1,8",
2025-09-12,13:00:00,2372534,Machida Zelvia,Yokohama,Karşılıklı Gol :: KG Var,58,"1,95",
2025-09-12,17:30:00,2285199,Stara Zagora,Botev Vratsa,Karşılıklı Gol :: KG Var,58,"1,77",
2025-09-13,22:00:00,2288584,Fortaleza,Vitoria BA,Karşılıklı Gol :: KG Var,58,"1,84",
2025-09-13,22:00:00,2288584,Fortaleza,Vitoria BA,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,98",
2025-09-13,17:30:00,2284710,A. Aachen,Ulm 1846,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,81",
2025-09-13,19:30:00,2288108,Huesca,Malaga,Karşılıklı Gol :: KG Var,58,"2,03",
2025-09-13,17:00:00,2285073,Exeter City,Port Vale,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,8",
2025-09-13,17:00:00,2288502,Samsunspor,Antalyaspor,Karşılıklı Gol :: KG Var,58,"1,78",
2025-09-13,20:00:00,2285412,Atromitos,Aris ,Karşılıklı Gol :: KG Var,58,"1,77",
2025-09-13,17:00:00,2289050,Posavje Krsko,Nafta,Karşılıklı Gol :: KG Yok,58,"1,78",
2025-09-13,14:30:00,2285334,Bradford City,Huddersfield,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,73",
2025-09-13,14:30:00,2284776,Preston,M'Brough,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,91",
2025-09-13,18:00:00,2284744,BW Linz,Grazer AK,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,77",
2025-09-13,17:15:00,2289107,Mirandes,Deportivo,Toplam Gol Tek/Çift :: Tek,58,"1,76",
2025-09-13,17:00:00,2284841,Braintree,York City,"Deplasman Gol Alt/Üst :: Dep 1,5 Alt",58,"1,93",
2025-09-13,17:00:00,2286109,Swansea,Hull City,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,78",
2025-09-13,16:00:00,2285009,Sundsvall,Varbergs,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,75",
2025-09-13,01:00:00,2372573,Huracan,Velez,Karşılıklı Gol :: KG Var,58,"2,52",
2025-09-13,16:30:00,2285247,Union Berlin,Hoffenheim,Toplam Gol Tek/Çift :: Tek,58,"1,73",
2025-09-13,17:15:00,2288650,Cadiz,Eibar,Karşılıklı Gol :: KG Var,58,"1,94",
2025-09-13,17:00:00,2285988,West Brom,Derby County,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"2,05",
2025-09-13,18:00:00,2284804,Altach,LASK,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,79",
2025-09-13,20:30:00,2288331,Godoy Cruz,Barracas,Karşılıklı Gol :: KG Var,58,"2,18",
2025-09-13,20:30:00,2288331,Godoy Cruz,Barracas,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"2,61",
2025-09-13,01:00:00,2372574,Racing,San Lorenzo,Karşılıklı Gol :: KG Var,58,"2,15",
2025-09-13,17:00:00,2339656,Chador Malu,Malavan,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,58,"1,78",
2025-09-13,16:45:00,2288215,D. Moskova,S. Moskova,Toplam Gol Tek/Çift :: Tek,58,"1,76",
2025-09-13,21:00:00,2359709,Belouizdad,JS Saoura,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",58,"1,85",
2025-09-13,16:00:00,2286089,Juve Stabia,Reggiana,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"2,2",
2025-09-14,23:30:00,2288562,Sao Paulo,Botafogo,Karşılıklı Gol :: KG Var,58,"1,96",
2025-09-14,21:30:00,2285508,Ofi Crete,PAOK,"Deplasman Gol Alt/Üst :: Dep 1,5 Alt",58,"1,83",
2025-09-14,17:00:00,2288420,Kayserispor,Göztepe,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,76",
2025-09-14,03:00:00,2288217,Fluminense,Corinthians,Karşılıklı Gol :: KG Var,58,"2,09",
2025-09-14,03:00:00,2288217,Fluminense,Corinthians,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"2,48",
2025-09-14,22:00:00,2288421,Granada,Leganes,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"2,04",
2025-09-14,19:30:00,2288745,Rostov,CSKA,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,77",
2025-09-14,15:30:00,2288531,Bryne,Tromso IL,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,74",
2025-09-14,19:00:00,2287948,Fredrikstad FK II,Stabaek II,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",58,"1,86",
2025-09-14,13:00:00,2288858,Anyang,Jeju Utd.,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,77",
2025-09-14,14:30:00,2289058,Osnabruck,H. Rostock,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,82",
2025-09-14,17:15:00,2288860,Levante,Real Betis,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"1,74",
2025-09-14,17:15:00,2288860,Levante,Real Betis,Toplam Gol Tek/Çift :: Tek,58,"1,73",
2025-09-14,03:15:00,2288080,Sarmiento,Aldosivi,"Toplam Gol Alt/Üst :: 2,5 Üst",58,"2,61",
2025-09-15,20:00:00,2291367,AIK,Brommapojkar,Karşılıklı Gol :: KG Var,58,"1,73",
2025-09-15,02:30:00,2289032,Vasco Da Gama,Ceara,Karşılıklı Gol :: KG Var,58,"1,91",
2025-09-15,21:45:00,2291316,Como,Genoa,Karşılıklı Gol :: KG Var,58,"1,85",
2025-09-12,20:30:00,2372547,Dijon,Villefranche,Karşılıklı Gol :: KG Var,57,"1,87",
2025-09-12,03:30:00,2302870,Botafogo,Vasco Da Gama,Karşılıklı Gol :: KG Var,57,"1,89",
2025-09-12,21:00:00,2372552,Amiens,Bastia,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,87",
2025-09-12,21:00:00,2372557,Cajamarca,Ayacucho,Maç Sonucu :: MS 1,57,"1,85",
2025-09-12,02:00:00,2288333,CA Belgrano,S Martin SJ,Karşılıklı Gol :: KG Var,57,"2,32",
2025-09-12,02:00:00,2288333,CA Belgrano,S Martin SJ,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"2,82",
2025-09-12,21:00:00,2287939,Rudar,Triglav,İlk Yarı Gol Tek/Çift :: İY Tek,57,"1,78",
2025-09-12,21:00:00,2372554,Pau,Red Star,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,82",
2025-09-12,21:00:00,2282402,Maastricht,Cambuur,"Deplasman Gol Alt/Üst :: Dep 1,5 Alt",57,"1,85",
2025-09-12,21:30:00,2341790,Valetta,Marsaxlokk,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,76",
2025-09-13,15:00:00,2282614,Grenoble,Dunkerque,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,81",
2025-09-13,03:15:00,2289079,Ath Lanus,Ind. Mendoza,Karşılıklı Gol :: KG Var,57,"2,18",
2025-09-13,03:15:00,2289079,Ath Lanus,Ind. Mendoza,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"2,59",
2025-09-13,22:05:00,2288856,Auxerre,Monaco,"Deplasman Gol Alt/Üst :: Dep 1,5 Alt",57,"2,12",
2025-09-13,18:30:00,2284824,Forli Fc,Gubbio,Karşılıklı Gol :: KG Var,57,"1,87",
2025-09-13,19:30:00,2287878,Krasnodar,Akron Tolyatti,İlk Yarı Gol Tek/Çift :: İY Tek,57,"1,77",
2025-09-13,14:00:00,2288536,HB Koege,Horsens,"Deplasman Gol Alt/Üst :: Dep 1,5 Alt",57,"1,91",
2025-09-13,19:00:00,2339659,Orlando Pirates,Stellenbosch,Karşılıklı Gol :: KG Var,57,"1,91",
2025-09-13,19:15:00,2285252,FCV Dender,U.S Gilloise,Karşılıklı Gol :: KG Var,57,"1,79",
2025-09-13,17:30:00,2288520,Moreirense,Rio Ave,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"2,01",
2025-09-13,16:00:00,2286067,Pescara C.,Venezia,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,85",
2025-09-13,15:00:00,2288216,Getafe,Real Oviedo,Karşılıklı Gol :: KG Var,57,"2,11",
2025-09-13,15:00:00,2288216,Getafe,Real Oviedo,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"2,46",
2025-09-13,22:00:00,2285160,Brentford,Chelsea,"Deplasman Gol Alt/Üst :: Dep 1,5 Alt",57,"1,86",
2025-09-13,14:30:00,2285194,Oxford Utd.,Leicester,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,8",
2025-09-13,17:00:00,2284934,Wigan Ath.,Doncaster,"Toplam Gol Alt/Üst :: 2,5 Üst",57,2,
2025-09-13,17:30:00,2339660,Shams Azar,Paykan,Karşılıklı Gol :: KG Var,57,"1,95",
2025-09-13,22:30:00,2288891,Famalicao,Sporting CP,Karşılıklı Gol :: KG Var,57,"1,77",
2025-09-13,17:00:00,2285988,West Brom,Derby County,Karşılıklı Gol :: KG Var,57,"1,93",
2025-09-13,20:00:00,2284737,El Zamalek,Al Masry,Karşılıklı Gol :: KG Var,57,"1,84",
2025-09-13,17:00:00,2285458,Stoke City,Birmingham,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,97",
2025-09-13,17:00:00,2285164,Everton,Aston Villa,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,77",
2025-09-13,15:00:00,2326969,Ratchaburi,Port FC,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",57,"1,76",
2025-09-13,21:45:00,2285167,Fiorentina,Napoli,Karşılıklı Gol :: KG Var,57,"1,8",
2025-09-13,21:45:00,2285167,Fiorentina,Napoli,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"2,1",
2025-09-14,17:00:00,2288157,Talaea Gaish,Future FC,Toplam Gol Tek/Çift :: Tek,57,"1,77",
2025-09-14,22:00:00,2288421,Granada,Leganes,Deplasman Herhangi Bir Yarıyı Kazanır :: Evet,57,"1,79",
2025-09-14,19:30:00,2288859,S.Gijon,Burgos,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"2,2",
2025-09-14,13:00:00,2285964,Kryvbas KR,Polissya,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,81",
2025-09-14,17:00:00,2288614,Bragantino,Recife,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,89",
2025-09-14,22:00:00,2289098,A.Mineiro,Santos,Karşılıklı Gol :: KG Var,57,"1,77",
2025-09-14,22:00:00,2289098,A.Mineiro,Santos,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,91",
2025-09-14,17:00:00,2287889,Baltika,Zenit,Karşılıklı Gol :: KG Var,57,"1,79",
2025-09-14,17:00:00,2287889,Baltika,Zenit,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,9",
2025-09-14,18:15:00,2287869,Sudtirol,Palermo,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,94",
2025-09-14,18:30:00,2288477,Vis Pesaro,Livorno,Karşılıklı Gol :: KG Var,57,"1,86",
2025-09-14,13:00:00,2288643,Atl. Madrid B,Real Murcia,Karşılıklı Gol :: KG Var,57,"1,86",
2025-09-14,13:00:00,2288804,UE Olot,CD Ibiza Islas Pitiu,Karşılıklı Gol :: KG Var,57,"1,89",
2025-09-15,20:00:00,2291367,AIK,Brommapojkar,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,77",
2025-09-15,21:30:00,2288278,Zaragoza,Albacete,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,76",
2025-09-15,21:45:00,2291316,Como,Genoa,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,85",
2025-09-15,21:45:00,2301292,Guingamp,Montpellier,"Toplam Gol Alt/Üst :: 2,5 Üst",57,"1,77",
2025-09-12,20:30:00,2372549,Orleans,Bourg-Peronn,"Toplam Gol Alt/Üst :: 2,5 Üst",56,"1,89",
2025-09-12,21:30:00,2372558,Avellino,Monza,"Toplam Gol Alt/Üst :: 2,5 Üst",56,"1,97",
2025-09-12,20:30:00,2282117,Telecom Egypt,Aswan,Toplam Gol Tek/Çift :: Tek,56,"1,81",
2025-09-12,20:30:00,2282559,Quevilly,Aubagne FC,"Toplam Gol Alt/Üst :: 2,5 Üst",56,"2,01",
2025-09-12,21:45:00,2282096,Glentoran,Linfield,"Toplam Gol Alt/Üst :: 2,5 Üst",56,"1,82",
2025-09-12,14:30:00,2282687,Geylang,Albirex Niigata,"Toplam Gol Alt/Üst :: 3,5 Alt",56,"1,87",
2025-09-12,01:30:00,2302820,Cruzeiro,A.Mineiro,"Toplam Gol Alt/Üst :: 2,5 Üst",56,"2,31",
2025-09-12,21:00:00,2282431,Jong Utrecht,Waalwijk,"Deplasman Gol Alt/Üst :: Dep 1,5 Alt",56,"1,8",
2025-09-13,19:30:00,2285230,Halifax Town,Eastleigh,"Toplam Gol Alt/Üst :: 2,5 Üst",56,"1,86",
2025-09-13,17:00:00,2352357,Alvechurch,Leamington,Maç Sonucu :: MS 2,56,"1,83",
2025-09-13,14:30:00,2285781,Yeovil Town,Woking,"Toplam Gol Alt/Üst :: 2,5 Üst",56,"1,82",
2025-09-13,19:30:00,2287931,Ath. Bilbao,Alaves,"Toplam Gol Alt/Üst :: 2,5 Üst",56,"1,97",
2025-09-13,15:30:00,2285573,Obolon Kiev,Dinamo Kiev,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Üst",56,"1,79",
